gen_str,cif,model_name,spacegroup_number,relaxed_energy,relaxed_cif,e_above_hull,actual_spacegroup
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4
Spacegroup: P1
abc: 3.17 3.18 11.36
angles: 89.77 89.75 60.70
Sites (4)
Al 0.001 0.999 0.999 1a
Al 0.002 0.999 0.501 1a
Al 0.002 0.999 0.300 1a
Al 0.516 0.499 0.099 1a","# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.17000000
_cell_length_b   3.18000000
_cell_length_c   11.36000000
_cell_angle_alpha   89.77000000
_cell_angle_beta   89.75000000
_cell_angle_gamma   60.70000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   99.86436748
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00100000  0.99900000  0.99900000  1
  Al  Al1  1  0.00200000  0.99900000  0.50100000  1
  Al  Al2  1  0.00200000  0.99900000  0.30000000  1
  Al  Al3  1  0.51600000  0.49900000  0.09900000  1
",7b,1,-14.906065940856934,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85633333
_cell_length_b   2.85572857
_cell_length_c   10.61350929
_cell_angle_alpha   66.23296596
_cell_angle_beta   66.01645405
_cell_angle_gamma   59.87306170
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   66.20908775
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.08727769  1.07415508  0.85062089  1
  Al  Al1  1  0.01040293  1.01447457  0.59893282  1
  Al  Al2  1  -0.07173523  0.92458723  0.34961839  1
  Al  Al3  1  0.49505461  0.48278313  0.09982791  1
",0.0190593447857665,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In1Pd3
Spacegroup: P1
abc: 3.94 4.32 4.43
angles: 80.13 66.64 66.52
Sites (4)
In 0.077 0.668 0.579 1a
Pd 0.072 0.181 0.949 1a
Pd 0.582 0.681 0.448 1a
Pd 0.578 0.180 0.947 1a","# generated using pymatgen
data_InPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94000000
_cell_length_b   4.32000000
_cell_length_c   4.43000000
_cell_angle_alpha   80.13000000
_cell_angle_beta   66.64000000
_cell_angle_gamma   66.52000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPd3
_chemical_formula_sum   'In1 Pd3'
_cell_volume   63.48187571
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.07700000  0.66800000  0.57900000  1
  Pd  Pd1  1  0.07200000  0.18100000  0.94900000  1
  Pd  Pd2  1  0.58200000  0.68100000  0.44800000  1
  Pd  Pd3  1  0.57800000  0.18000000  0.94700000  1
",7b,1,-20.10044479370117,"# generated using pymatgen
data_InPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.80436394
_cell_length_b   4.16052275
_cell_length_c   4.16931575
_cell_angle_alpha   90.46585567
_cell_angle_beta   64.53051849
_cell_angle_gamma   64.61837175
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPd3
_chemical_formula_sum   'In1 Pd3'
_cell_volume   66.05762425
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.07745005  0.55234145  0.60502264  1
  Pd  Pd1  1  0.07729608  0.05310687  1.10501775  1
  Pd  Pd2  1  0.57619707  0.80274016  0.35678565  1
  Pd  Pd3  1  0.57805680  0.30181152  0.85617398  1
",0.0079637003247121,8
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4Si4
Spacegroup: P1
abc: 3.61 3.62 10.22
angles: 89.54 89.67 63.58
Sites (8)
Al 0.705 0.705 0.837 1a
Al 0.294 0.294 0.163 1a
Al 0.713 0.715 0.435 1a
Al 0.285 0.283 0.564 1a
Si 0.209 0.212 0.833 1a
Si 0.791 0.789 0.167 1a
Si 0.190 0.194 0.436 1a
Si 0.785 0.787 0.564 1a","# generated using pymatgen
data_AlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.61000000
_cell_length_b   3.62000000
_cell_length_c   10.22000000
_cell_angle_alpha   89.54000000
_cell_angle_beta   89.67000000
_cell_angle_gamma   63.58000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlSi
_chemical_formula_sum   'Al4 Si4'
_cell_volume   119.60363135
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.70500000  0.70500000  0.83700000  1
  Al  Al1  1  0.29400000  0.29400000  0.16300000  1
  Al  Al2  1  0.71300000  0.71500000  0.43500000  1
  Al  Al3  1  0.28500000  0.28300000  0.56400000  1
  Si  Si4  1  0.20900000  0.21200000  0.83300000  1
  Si  Si5  1  0.79100000  0.78900000  0.16700000  1
  Si  Si6  1  0.19000000  0.19400000  0.43600000  1
  Si  Si7  1  0.78500000  0.78700000  0.56400000  1
",7b,1,-34.895408630371094,"# generated using pymatgen
data_AlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73363980
_cell_length_b   3.73190011
_cell_length_c   9.69892615
_cell_angle_alpha   92.40075867
_cell_angle_beta   92.56915606
_cell_angle_gamma   88.35114839
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlSi
_chemical_formula_sum   'Al4 Si4'
_cell_volume   134.83735770
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.66438636  0.66463744  0.88660916  1
  Al  Al1  1  0.32413375  0.32846890  0.11344726  1
  Al  Al2  1  0.60705106  0.60729128  0.37266556  1
  Al  Al3  1  0.39081457  0.38906612  0.62717456  1
  Si  Si4  1  0.15547222  0.15569587  0.85140434  1
  Si  Si5  1  0.83385654  0.83749533  0.14750463  1
  Si  Si6  1  0.10870077  0.10967723  0.38417943  1
  Si  Si7  1  0.88758475  0.88666782  0.61601507  1
",0.2235208512036131,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Cu1
Spacegroup: P1
abc: 2.95 2.95 2.95
angles: 90.00 90.02 90.00
Sites (2)
Al 0.999 0.998 0.999 1a
Cu 0.501 0.498 0.499 1a","# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.95000000
_cell_length_b   2.95000000
_cell_length_c   2.95000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.02000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al1 Cu1'
_cell_volume   25.67237344
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.99900000  0.99800000  0.99900000  1
  Cu  Cu1  1  0.50100000  0.49800000  0.49900000  1
",7b,1,-8.135064125061035,"# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99117858
_cell_length_b   2.99119952
_cell_length_c   2.99119929
_cell_angle_alpha   90.00000004
_cell_angle_beta   90.00989417
_cell_angle_gamma   89.99999844
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al1 Cu1'
_cell_volume   26.76289357
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.99985959  0.99800000  0.99900084  1
  Cu  Cu1  1  0.50014041  0.49800000  0.49899916  1
",0.0682871354694825,221
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4
Spacegroup: P1
abc: 3.30 4.98 6.63
angles: 100.77 91.74 116.39
Sites (4)
Al 0.998 0.755 0.986 1a
Al 0.513 0.252 0.986 1a
Al 0.017 0.752 0.487 1a
Al 0.494 0.247 0.486 1a","# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.30000000
_cell_length_b   4.98000000
_cell_length_c   6.63000000
_cell_angle_alpha   100.77000000
_cell_angle_beta   91.74000000
_cell_angle_gamma   116.39000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   95.08389735
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.99800000  0.75500000  0.98600000  1
  Al  Al1  1  0.51300000  0.25200000  0.98600000  1
  Al  Al2  1  0.01700000  0.75200000  0.48700000  1
  Al  Al3  1  0.49400000  0.24700000  0.48600000  1
",7b,1,-14.967633247375488,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85896802
_cell_length_b   4.95224142
_cell_length_c   5.71616511
_cell_angle_alpha   106.19475024
_cell_angle_beta   120.33073949
_cell_angle_gamma   90.35981451
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   66.01667844
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  1.00371669  0.75296897  0.98634628  1
  Al  Al1  1  0.50028292  0.25247254  0.98546038  1
  Al  Al2  1  0.00717320  0.75003570  0.48599934  1
  Al  Al3  1  0.51082719  0.25052279  0.48719400  1
",0.0036675181561278,2
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2Au6
Spacegroup: P1
abc: 4.66 5.29 5.97
angles: 83.73 75.65 74.99
Sites (8)
In 0.999 0.000 0.999 1a
In 0.002 0.998 0.502 1a","# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66000000
_cell_length_b   5.29000000
_cell_length_c   5.97000000
_cell_angle_alpha   83.73000000
_cell_angle_beta   75.65000000
_cell_angle_gamma   74.99000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   137.55300960
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.99900000  0.00000000  0.99900000  1
  In  In1  1  0.00200000  0.99800000  0.50200000  1
",7b,1,-5.437976837158203,"# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48481452
_cell_length_b   3.35238817
_cell_length_c   6.73460427
_cell_angle_alpha   59.30154568
_cell_angle_beta   57.86539780
_cell_angle_gamma   60.25933862
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   54.49573310
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.99924509  0.00066051  1.00081182  1
  In  In1  1  0.00175491  0.99733949  0.50018818  1
",0.0326953114208983,2
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In4Au4
Spacegroup: P1
abc: 4.13 4.28 13.22
angles: 91.16 90.12 117.82
Sites (8)
In 0.999 0.473 0.811 1a
In 0.997 0.487 0.312 1a
In 0.004 0.503 0.688 1a
In 0.010 0.505 0.188 1a
Au 0.005 0.003 0.998 1a
Au 0.997 0.993 0.499 1a
Au 0.007 0.997 0.749 1a
Au 0.995 0.994 0.247 1a","# generated using pymatgen
data_InAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13000000
_cell_length_b   4.28000000
_cell_length_c   13.22000000
_cell_angle_alpha   91.16000000
_cell_angle_beta   90.12000000
_cell_angle_gamma   117.82000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAu
_chemical_formula_sum   'In4 Au4'
_cell_volume   206.61264219
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.00500000  0.00300000  0.99800000  1
  Au  Au1  1  0.99700000  0.99300000  0.49900000  1
  Au  Au2  1  0.00700000  0.99700000  0.74900000  1
  Au  Au3  1  0.99500000  0.99400000  0.24700000  1
  In  In4  1  0.99900000  0.47300000  0.81100000  1
  In  In5  1  0.99700000  0.48700000  0.31200000  1
  In  In6  1  0.00400000  0.50300000  0.68800000  1
  In  In7  1  0.01000000  0.50500000  0.18800000  1
",7b,1,-25.830474853515625,"# generated using pymatgen
data_InAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28734964
_cell_length_b   4.49777671
_cell_length_c   11.27238174
_cell_angle_alpha   89.90134043
_cell_angle_beta   89.96779202
_cell_angle_gamma   120.81990292
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAu
_chemical_formula_sum   'In4 Au4'
_cell_volume   186.67413385
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  -0.00020357  -0.00677054  0.99901380  1
  Au  Au1  1  1.00291073  0.99499332  0.49897519  1
  Au  Au2  1  0.00548544  0.99609077  0.74892655  1
  Au  Au3  1  0.99903814  0.99324365  0.24880793  1
  In  In4  1  0.68977632  0.34220166  0.87394668  1
  In  In5  1  0.68645546  0.34074616  0.37438111  1
  In  In6  1  0.31882308  0.64904887  0.62375811  1
  In  In7  1  0.31171442  0.64544611  0.12419063  1
",-0.0270871904394534,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Ni1
Spacegroup: P1
abc: 2.70 2.70 3.98
angles: 74.58 74.22 60.63
Sites (2)
Al 0.000 0.001 0.152 1a
Ni 0.503 0.500 0.846 1a","# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.70000000
_cell_length_b   2.70000000
_cell_length_c   3.98000000
_cell_angle_alpha   74.58000000
_cell_angle_beta   74.22000000
_cell_angle_gamma   60.63000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   24.02640597
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00100000  0.15200000  1
  Ni  Ni1  1  0.50300000  0.50000000  0.84600000  1
",7b,1,-10.356816291809082,"# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72673999
_cell_length_b   2.72584123
_cell_length_c   4.21671943
_cell_angle_alpha   70.95739495
_cell_angle_beta   70.97377897
_cell_angle_gamma   59.78192603
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   25.09336709
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  1.00319520  0.00180264  0.24892879  1
  Ni  Ni1  1  0.49980480  0.49919735  0.74907122  1
",0.2432881040954591,8
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Hg2
Spacegroup: P1
abc: 3.73 4.27 6.24
angles: 103.99 95.57 118.54
Sites (3)
Al 0.791 0.605 0.378 1a
Hg 0.095 0.082 0.636 1a
Hg 0.616 0.558 0.912 1a","# generated using pymatgen
data_AlHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73000000
_cell_length_b   4.27000000
_cell_length_c   6.24000000
_cell_angle_alpha   103.99000000
_cell_angle_beta   95.57000000
_cell_angle_gamma   118.54000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlHg2
_chemical_formula_sum   'Al1 Hg2'
_cell_volume   82.04218859
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.79100000  0.60500000  0.37800000  1
  Hg  Hg1  1  0.09500000  0.08200000  0.63600000  1
  Hg  Hg2  1  0.61600000  0.55800000  0.91200000  1
",7b,1,-3.894071102142334,"# generated using pymatgen
data_AlHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.15710104
_cell_length_b   3.64767455
_cell_length_c   6.67019796
_cell_angle_alpha   105.62437231
_cell_angle_beta   82.94827055
_cell_angle_gamma   109.18566827
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlHg2
_chemical_formula_sum   'Al1 Hg2'
_cell_volume   69.81776896
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.67940513  0.39001345  0.31623350  1
  Hg  Hg1  1  0.05188991  0.11250461  0.62000323  1
  Hg  Hg2  1  0.77070495  0.74248193  0.98976327  1
",0.1529551526192221,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2Ge4Pt4
Spacegroup: P1
abc: 4.18 6.83 8.88
angles: 105.43 90.02 90.04
Sites (10)
In 0.248 0.847 0.395 1a
In 0.251 0.153 0.605 1a
Ge 0.704 0.593 0.743 1a
Ge 0.704 0.307 0.257 1a
Ge 0.200 0.699 0.257 1a
Ge 0.202 0.399 0.743 1a
Pt 0.200 0.108 0.258 1a
Pt 0.200 0.893 0.742 1a
Pt 0.700 0.501 0.242 1a
Pt 0.700 0.399 0.758 1a","# generated using pymatgen
data_In(GePt)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.18000000
_cell_length_b   6.83000000
_cell_length_c   8.88000000
_cell_angle_alpha   105.43000000
_cell_angle_beta   90.02000000
_cell_angle_gamma   90.04000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In(GePt)2
_chemical_formula_sum   'In2 Ge4 Pt4'
_cell_volume   244.38080543
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.70400000  0.59300000  0.74300000  1
  Ge  Ge1  1  0.70400000  0.30700000  0.25700000  1
  Ge  Ge2  1  0.20000000  0.69900000  0.25700000  1
  Ge  Ge3  1  0.20200000  0.39900000  0.74300000  1
  In  In4  1  0.24800000  0.84700000  0.39500000  1
  In  In5  1  0.25100000  0.15300000  0.60500000  1
  Pt  Pt6  1  0.20000000  0.10800000  0.25800000  1
  Pt  Pt7  1  0.20000000  0.89300000  0.74200000  1
  Pt  Pt8  1  0.70000000  0.50100000  0.24200000  1
  Pt  Pt9  1  0.70000000  0.39900000  0.75800000  1
",7b,1,-50.084716796875,"# generated using pymatgen
data_In(GePt)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94318712
_cell_length_b   5.75748962
_cell_length_c   10.25201064
_cell_angle_alpha   100.42057208
_cell_angle_beta   89.69376461
_cell_angle_gamma   89.95901780
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In(GePt)2
_chemical_formula_sum   'In2 Ge4 Pt4'
_cell_volume   228.90750723
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.71096007  0.67470099  0.68377917  1
  Ge  Ge1  1  0.71361288  0.25409824  0.25589090  1
  Ge  Ge2  1  0.21130222  0.68067240  0.11139877  1
  Ge  Ge3  1  0.20933683  0.53080828  0.86266673  1
  In  In4  1  0.20470441  0.64780105  0.44791155  1
  In  In5  1  0.21423205  0.20262183  0.56509745  1
  Pt  Pt6  1  0.21348519  0.03775814  0.29603728  1
  Pt  Pt7  1  0.20971304  0.91703492  0.75656014  1
  Pt  Pt8  1  0.71018360  0.67046210  0.25284559  1
  Pt  Pt9  1  0.71146974  0.28304206  0.76781242  1
",0.2594691313125006,1
